index,x,y
a68.4x-90,68.4,-90
a72x-90,72,-90
a75.6x-90,75.6,-90
a79.2x-90,79.2,-90
a82.8x-90,82.8,-90
a86.4x-90,86.4,-90
a90x-90,90,-90
a93.6x-90,93.6,-90
a97.2x-90,97.2,-90
a100.8x-90,100.8,-90
a104.4x-90,104.4,-90
a108x-90,108,-90
a111.6x-90,111.6,-90
a115.2x-90,115.2,-90
a118.8x-90,118.8,-90
a122.4x-90,122.4,-90
a126x-90,126,-90
a129.6x-90,129.6,-90
a133.2x-90,133.2,-90
a136.8x-90,136.8,-90
a140.4x-90,140.4,-90
a144x-90,144,-90
a147.6x-90,147.6,-90
a151.2x-90,151.2,-90
a154.8x-90,154.8,-90
a158.4x-90,158.4,-90
a162x-90,162,-90
a165.6x-90,165.6,-90
a169.2x-90,169.2,-90
a172.8x-90,172.8,-90
a176.4x-90,176.4,-90
a-180x-86.4,-180,-86.4
a-176.4x-86.4,-176.4,-86.4
a-172.8x-86.4,-172.8,-86.4
a-169.2x-86.4,-169.2,-86.4
a-165.6x-86.4,-165.6,-86.4
a-162x-86.4,-162,-86.4
a-158.4x-86.4,-158.4,-86.4
a-154.8x-86.4,-154.8,-86.4
a-151.2x-86.4,-151.2,-86.4
a-147.6x-86.4,-147.6,-86.4
a-144x-86.4,-144,-86.4
a-140.4x-86.4,-140.4,-86.4
a-136.8x-86.4,-136.8,-86.4
a-133.2x-86.4,-133.2,-86.4
a-129.6x-86.4,-129.6,-86.4
a-126x-86.4,-126,-86.4
a-122.4x-86.4,-122.4,-86.4
a-118.8x-86.4,-118.8,-86.4
a-115.2x-86.4,-115.2,-86.4
a-111.6x-86.4,-111.6,-86.4
a-108x-86.4,-108,-86.4
a-104.4x-86.4,-104.4,-86.4
a-100.8x-86.4,-100.8,-86.4
a-97.2x-86.4,-97.2,-86.4
a-93.6x-86.4,-93.6,-86.4
a-90x-86.4,-90,-86.4
a-86.4x-86.4,-86.4,-86.4
a-82.8x-86.4,-82.8,-86.4
a-79.2x-86.4,-79.2,-86.4
a-75.6x-86.4,-75.6,-86.4
a-72x-86.4,-72,-86.4
a-68.4x-86.4,-68.4,-86.4
a-64.8x-86.4,-64.8,-86.4
a-61.2x-86.4,-61.2,-86.4
a-57.6x-86.4,-57.6,-86.4
a-54x-86.4,-54,-86.4
a-50.4x-86.4,-50.4,-86.4
a-46.8x-86.4,-46.8,-86.4
a-43.2x-86.4,-43.2,-86.4
a-39.6x-86.4,-39.6,-86.4
a-36x-86.4,-36,-86.4
a-32.4x-86.4,-32.4,-86.4
a-28.8x-86.4,-28.8,-86.4
a-25.2x-86.4,-25.2,-86.4
a-21.6x-86.4,-21.6,-86.4
a-18x-86.4,-18,-86.4
a-14.4x-86.4,-14.4,-86.4
a-10.8x-86.4,-10.8,-86.4
a-7.2x-86.4,-7.2,-86.4
a-3.6x-86.4,-3.6,-86.4
a0x-86.4,0,-86.4
a3.6x-86.4,3.6,-86.4
a7.2x-86.4,7.2,-86.4
a10.8x-86.4,10.8,-86.4
a14.4x-86.4,14.4,-86.4
a18x-86.4,18,-86.4
a21.6x-86.4,21.6,-86.4
a25.2x-86.4,25.2,-86.4
a28.8x-86.4,28.8,-86.4
a32.4x-86.4,32.4,-86.4
a36x-86.4,36,-86.4
a39.6x-86.4,39.6,-86.4
a43.2x-86.4,43.2,-86.4
a46.8x-86.4,46.8,-86.4
a50.4x-86.4,50.4,-86.4
a54x-86.4,54,-86.4
a57.6x-86.4,57.6,-86.4
a61.2x-86.4,61.2,-86.4
a64.8x-86.4,64.8,-86.4
a68.4x-86.4,68.4,-86.4
a72x-86.4,72,-86.4
a75.6x-86.4,75.6,-86.4
a79.2x-86.4,79.2,-86.4
a82.8x-86.4,82.8,-86.4
a86.4x-86.4,86.4,-86.4
a90x-86.4,90,-86.4
a93.6x-86.4,93.6,-86.4
a97.2x-86.4,97.2,-86.4
a100.8x-86.4,100.8,-86.4
a104.4x-86.4,104.4,-86.4
a108x-86.4,108,-86.4
a111.6x-86.4,111.6,-86.4
a115.2x-86.4,115.2,-86.4
a118.8x-86.4,118.8,-86.4
a122.4x-86.4,122.4,-86.4
a126x-86.4,126,-86.4
a129.6x-86.4,129.6,-86.4
a133.2x-86.4,133.2,-86.4
a136.8x-86.4,136.8,-86.4
a140.4x-86.4,140.4,-86.4
a144x-86.4,144,-86.4
a147.6x-86.4,147.6,-86.4
a151.2x-86.4,151.2,-86.4
a154.8x-86.4,154.8,-86.4
a158.4x-86.4,158.4,-86.4
a162x-86.4,162,-86.4
a165.6x-86.4,165.6,-86.4
a169.2x-86.4,169.2,-86.4
a172.8x-86.4,172.8,-86.4
a176.4x-86.4,176.4,-86.4
a-180x-82.8,-180,-82.8
a-176.4x-82.8,-176.4,-82.8
a-172.8x-82.8,-172.8,-82.8
a-169.2x-82.8,-169.2,-82.8
a-165.6x-82.8,-165.6,-82.8
a-162x-82.8,-162,-82.8
a-158.4x-82.8,-158.4,-82.8
a-154.8x-82.8,-154.8,-82.8
a-151.2x-82.8,-151.2,-82.8
a-147.6x-82.8,-147.6,-82.8
a-144x-82.8,-144,-82.8
a-140.4x-82.8,-140.4,-82.8
a-136.8x-82.8,-136.8,-82.8
a-133.2x-82.8,-133.2,-82.8
a-129.6x-82.8,-129.6,-82.8
a-126x-82.8,-126,-82.8
a-122.4x-82.8,-122.4,-82.8
a-118.8x-82.8,-118.8,-82.8
a-115.2x-82.8,-115.2,-82.8
a-111.6x-82.8,-111.6,-82.8
a-108x-82.8,-108,-82.8
a-104.4x-82.8,-104.4,-82.8
a-100.8x-82.8,-100.8,-82.8
a-97.2x-82.8,-97.2,-82.8
a-93.6x-82.8,-93.6,-82.8
a-90x-82.8,-90,-82.8
a-86.4x-82.8,-86.4,-82.8
a-82.8x-82.8,-82.8,-82.8
a-79.2x-82.8,-79.2,-82.8
a-75.6x-82.8,-75.6,-82.8
a-72x-82.8,-72,-82.8
a-68.4x-82.8,-68.4,-82.8
a-64.8x-82.8,-64.8,-82.8
a-61.2x-82.8,-61.2,-82.8
a-57.6x-82.8,-57.6,-82.8
a-54x-82.8,-54,-82.8
a-50.4x-82.8,-50.4,-82.8
a-46.8x-82.8,-46.8,-82.8
a-43.2x-82.8,-43.2,-82.8
a-39.6x-82.8,-39.6,-82.8
a-36x-82.8,-36,-82.8
a-32.4x-82.8,-32.4,-82.8
a-28.8x-82.8,-28.8,-82.8
a-25.2x-82.8,-25.2,-82.8
a-21.6x-82.8,-21.6,-82.8
a-18x-82.8,-18,-82.8
a-14.4x-82.8,-14.4,-82.8
a-10.8x-82.8,-10.8,-82.8
a-7.2x-82.8,-7.2,-82.8
a-3.6x-82.8,-3.6,-82.8
a0x-82.8,0,-82.8
a3.6x-82.8,3.6,-82.8
a7.2x-82.8,7.2,-82.8
a10.8x-82.8,10.8,-82.8
a14.4x-82.8,14.4,-82.8
a18x-82.8,18,-82.8
a21.6x-82.8,21.6,-82.8
a25.2x-82.8,25.2,-82.8
a28.8x-82.8,28.8,-82.8
a32.4x-82.8,32.4,-82.8
a36x-82.8,36,-82.8
a39.6x-82.8,39.6,-82.8
a43.2x-82.8,43.2,-82.8
a46.8x-82.8,46.8,-82.8
a50.4x-82.8,50.4,-82.8
a54x-82.8,54,-82.8
a57.6x-82.8,57.6,-82.8
a61.2x-82.8,61.2,-82.8
a64.8x-82.8,64.8,-82.8
a68.4x-82.8,68.4,-82.8
a72x-82.8,72,-82.8
a75.6x-82.8,75.6,-82.8
a79.2x-82.8,79.2,-82.8
a82.8x-82.8,82.8,-82.8
a86.4x-82.8,86.4,-82.8
a90x-82.8,90,-82.8
a93.6x-82.8,93.6,-82.8
a97.2x-82.8,97.2,-82.8
a100.8x-82.8,100.8,-82.8
a104.4x-82.8,104.4,-82.8
a108x-82.8,108,-82.8
a111.6x-82.8,111.6,-82.8
a115.2x-82.8,115.2,-82.8
a118.8x-82.8,118.8,-82.8
a122.4x-82.8,122.4,-82.8
a126x-82.8,126,-82.8
a129.6x-82.8,129.6,-82.8
a133.2x-82.8,133.2,-82.8
a136.8x-82.8,136.8,-82.8
a140.4x-82.8,140.4,-82.8
a144x-82.8,144,-82.8
a147.6x-82.8,147.6,-82.8
a151.2x-82.8,151.2,-82.8
a154.8x-82.8,154.8,-82.8
a158.4x-82.8,158.4,-82.8
a162x-82.8,162,-82.8
a165.6x-82.8,165.6,-82.8
a169.2x-82.8,169.2,-82.8
a172.8x-82.8,172.8,-82.8
a176.4x-82.8,176.4,-82.8
a-180x-79.2,-180,-79.2
a-176.4x-79.2,-176.4,-79.2
a-172.8x-79.2,-172.8,-79.2
a-169.2x-79.2,-169.2,-79.2
a-165.6x-79.2,-165.6,-79.2
a-162x-79.2,-162,-79.2
a-158.4x-79.2,-158.4,-79.2
a-154.8x-79.2,-154.8,-79.2
a-151.2x-79.2,-151.2,-79.2
a-147.6x-79.2,-147.6,-79.2
a-144x-79.2,-144,-79.2
a-140.4x-79.2,-140.4,-79.2
a-136.8x-79.2,-136.8,-79.2
a-133.2x-79.2,-133.2,-79.2
a-129.6x-79.2,-129.6,-79.2
a-126x-79.2,-126,-79.2
a-122.4x-79.2,-122.4,-79.2
a-118.8x-79.2,-118.8,-79.2
a-115.2x-79.2,-115.2,-79.2
a-111.6x-79.2,-111.6,-79.2
a-108x-79.2,-108,-79.2
a-104.4x-79.2,-104.4,-79.2
a-100.8x-79.2,-100.8,-79.2
a-97.2x-79.2,-97.2,-79.2
a-93.6x-79.2,-93.6,-79.2
a-90x-79.2,-90,-79.2
a-86.4x-79.2,-86.4,-79.2
a-82.8x-79.2,-82.8,-79.2
a-79.2x-79.2,-79.2,-79.2
a-75.6x-79.2,-75.6,-79.2
a-72x-79.2,-72,-79.2
a-68.4x-79.2,-68.4,-79.2
a-64.8x-79.2,-64.8,-79.2
a-61.2x-79.2,-61.2,-79.2
a-57.6x-79.2,-57.6,-79.2
a-54x-79.2,-54,-79.2
a-50.4x-79.2,-50.4,-79.2
a-46.8x-79.2,-46.8,-79.2
a-43.2x-79.2,-43.2,-79.2
a-39.6x-79.2,-39.6,-79.2
a-36x-79.2,-36,-79.2
a-32.4x-79.2,-32.4,-79.2
a-28.8x-79.2,-28.8,-79.2
a-25.2x-79.2,-25.2,-79.2
a-21.6x-79.2,-21.6,-79.2
a-18x-79.2,-18,-79.2
a-14.4x-79.2,-14.4,-79.2
a-10.8x-79.2,-10.8,-79.2
a-7.2x-79.2,-7.2,-79.2
a-3.6x-79.2,-3.6,-79.2
a0x-79.2,0,-79.2
a3.6x-79.2,3.6,-79.2
a7.2x-79.2,7.2,-79.2
a10.8x-79.2,10.8,-79.2
a14.4x-79.2,14.4,-79.2
a18x-79.2,18,-79.2
a21.6x-79.2,21.6,-79.2
a25.2x-79.2,25.2,-79.2
a28.8x-79.2,28.8,-79.2
a32.4x-79.2,32.4,-79.2
a36x-79.2,36,-79.2
a39.6x-79.2,39.6,-79.2
a43.2x-79.2,43.2,-79.2
a46.8x-79.2,46.8,-79.2
a50.4x-79.2,50.4,-79.2
a54x-79.2,54,-79.2
a57.6x-79.2,57.6,-79.2
a61.2x-79.2,61.2,-79.2
a64.8x-79.2,64.8,-79.2
a68.4x-79.2,68.4,-79.2
a72x-79.2,72,-79.2
a75.6x-79.2,75.6,-79.2
a79.2x-79.2,79.2,-79.2
a82.8x-79.2,82.8,-79.2
a86.4x-79.2,86.4,-79.2
a90x-79.2,90,-79.2
a93.6x-79.2,93.6,-79.2
a97.2x-79.2,97.2,-79.2
a100.8x-79.2,100.8,-79.2
a104.4x-79.2,104.4,-79.2
a108x-79.2,108,-79.2
a111.6x-79.2,111.6,-79.2
a115.2x-79.2,115.2,-79.2
a118.8x-79.2,118.8,-79.2
a122.4x-79.2,122.4,-79.2
a126x-79.2,126,-79.2
a129.6x-79.2,129.6,-79.2
a133.2x-79.2,133.2,-79.2
a136.8x-79.2,136.8,-79.2
a140.4x-79.2,140.4,-79.2
a144x-79.2,144,-79.2
a147.6x-79.2,147.6,-79.2
a151.2x-79.2,151.2,-79.2
a154.8x-79.2,154.8,-79.2
a158.4x-79.2,158.4,-79.2
a162x-79.2,162,-79.2
a165.6x-79.2,165.6,-79.2
a169.2x-79.2,169.2,-79.2
a172.8x-79.2,172.8,-79.2
a176.4x-79.2,176.4,-79.2
a-180x-75.6,-180,-75.6
a-176.4x-75.6,-176.4,-75.6
a-172.8x-75.6,-172.8,-75.6
a-169.2x-75.6,-169.2,-75.6
a-165.6x-75.6,-165.6,-75.6
a-162x-75.6,-162,-75.6
a-158.4x-75.6,-158.4,-75.6
a-154.8x-75.6,-154.8,-75.6
a-151.2x-75.6,-151.2,-75.6
a-147.6x-75.6,-147.6,-75.6
a-144x-75.6,-144,-75.6
a-140.4x-75.6,-140.4,-75.6
a-136.8x-75.6,-136.8,-75.6
a-133.2x-75.6,-133.2,-75.6
a-129.6x-75.6,-129.6,-75.6
a-126x-75.6,-126,-75.6
a-122.4x-75.6,-122.4,-75.6
a-118.8x-75.6,-118.8,-75.6
a-115.2x-75.6,-115.2,-75.6
a-111.6x-75.6,-111.6,-75.6
a-108x-75.6,-108,-75.6
a-104.4x-75.6,-104.4,-75.6
a-100.8x-75.6,-100.8,-75.6
a-97.2x-75.6,-97.2,-75.6
a-93.6x-75.6,-93.6,-75.6
a-90x-75.6,-90,-75.6
a-86.4x-75.6,-86.4,-75.6
a-82.8x-75.6,-82.8,-75.6
a-79.2x-75.6,-79.2,-75.6
a-75.6x-75.6,-75.6,-75.6
a-72x-75.6,-72,-75.6
a-68.4x-75.6,-68.4,-75.6
a-64.8x-75.6,-64.8,-75.6
a-61.2x-75.6,-61.2,-75.6
a-57.6x-75.6,-57.6,-75.6
a-54x-75.6,-54,-75.6
a-50.4x-75.6,-50.4,-75.6
a-46.8x-75.6,-46.8,-75.6
a-43.2x-75.6,-43.2,-75.6
a-39.6x-75.6,-39.6,-75.6
a-36x-75.6,-36,-75.6
a-32.4x-75.6,-32.4,-75.6
a-28.8x-75.6,-28.8,-75.6
a-25.2x-75.6,-25.2,-75.6
a-21.6x-75.6,-21.6,-75.6
a-18x-75.6,-18,-75.6
a-14.4x-75.6,-14.4,-75.6
a-10.8x-75.6,-10.8,-75.6
a-7.2x-75.6,-7.2,-75.6
a-3.6x-75.6,-3.6,-75.6
a0x-75.6,0,-75.6
a3.6x-75.6,3.6,-75.6
a7.2x-75.6,7.2,-75.6
a10.8x-75.6,10.8,-75.6
a14.4x-75.6,14.4,-75.6
a18x-75.6,18,-75.6
a21.6x-75.6,21.6,-75.6
a25.2x-75.6,25.2,-75.6
a28.8x-75.6,28.8,-75.6
a32.4x-75.6,32.4,-75.6
a36x-75.6,36,-75.6
a39.6x-75.6,39.6,-75.6
a43.2x-75.6,43.2,-75.6
a46.8x-75.6,46.8,-75.6
a50.4x-75.6,50.4,-75.6
a54x-75.6,54,-75.6
a57.6x-75.6,57.6,-75.6
a61.2x-75.6,61.2,-75.6
a64.8x-75.6,64.8,-75.6
a68.4x-75.6,68.4,-75.6
a72x-75.6,72,-75.6
a75.6x-75.6,75.6,-75.6
a79.2x-75.6,79.2,-75.6
a82.8x-75.6,82.8,-75.6
a86.4x-75.6,86.4,-75.6
a90x-75.6,90,-75.6
a93.6x-75.6,93.6,-75.6
a97.2x-75.6,97.2,-75.6
a100.8x-75.6,100.8,-75.6
a104.4x-75.6,104.4,-75.6
a108x-75.6,108,-75.6
a111.6x-75.6,111.6,-75.6
a115.2x-75.6,115.2,-75.6
a118.8x-75.6,118.8,-75.6
a122.4x-75.6,122.4,-75.6
a126x-75.6,126,-75.6
a129.6x-75.6,129.6,-75.6
a133.2x-75.6,133.2,-75.6
a136.8x-75.6,136.8,-75.6
a140.4x-75.6,140.4,-75.6
a144x-75.6,144,-75.6
a147.6x-75.6,147.6,-75.6
a151.2x-75.6,151.2,-75.6
a154.8x-75.6,154.8,-75.6
a158.4x-75.6,158.4,-75.6
a162x-75.6,162,-75.6
a165.6x-75.6,165.6,-75.6
a169.2x-75.6,169.2,-75.6
a172.8x-75.6,172.8,-75.6
a176.4x-75.6,176.4,-75.6
a-180x-72,-180,-72
a-176.4x-72,-176.4,-72
a-172.8x-72,-172.8,-72
a-169.2x-72,-169.2,-72
a-165.6x-72,-165.6,-72
a-162x-72,-162,-72
a-158.4x-72,-158.4,-72
a-154.8x-72,-154.8,-72
a-151.2x-72,-151.2,-72
a-147.6x-72,-147.6,-72
a-144x-72,-144,-72
a-140.4x-72,-140.4,-72
a-136.8x-72,-136.8,-72
a-133.2x-72,-133.2,-72
a-129.6x-72,-129.6,-72
a-126x-72,-126,-72
a-122.4x-72,-122.4,-72
a-118.8x-72,-118.8,-72
a-115.2x-72,-115.2,-72
a-111.6x-72,-111.6,-72
a-108x-72,-108,-72
a-104.4x-72,-104.4,-72
a-100.8x-72,-100.8,-72
a-97.2x-72,-97.2,-72
a-93.6x-72,-93.6,-72
a-90x-72,-90,-72
a-86.4x-72,-86.4,-72
a-82.8x-72,-82.8,-72
a-79.2x-72,-79.2,-72
a-75.6x-72,-75.6,-72
a-72x-72,-72,-72
a-68.4x-72,-68.4,-72
a-64.8x-72,-64.8,-72
a-61.2x-72,-61.2,-72
a-57.6x-72,-57.6,-72
a-54x-72,-54,-72
a-50.4x-72,-50.4,-72
a-46.8x-72,-46.8,-72
a-43.2x-72,-43.2,-72
a-39.6x-72,-39.6,-72
a-36x-72,-36,-72
a-32.4x-72,-32.4,-72
a-28.8x-72,-28.8,-72
a-25.2x-72,-25.2,-72
a-21.6x-72,-21.6,-72
a-18x-72,-18,-72
a-14.4x-72,-14.4,-72
a-10.8x-72,-10.8,-72
a-7.2x-72,-7.2,-72
a-3.6x-72,-3.6,-72
a0x-72,0,-72
a3.6x-72,3.6,-72
a7.2x-72,7.2,-72
a10.8x-72,10.8,-72
a14.4x-72,14.4,-72
a18x-72,18,-72
a21.6x-72,21.6,-72
a25.2x-72,25.2,-72
a28.8x-72,28.8,-72
a32.4x-72,32.4,-72
a36x-72,36,-72
a39.6x-72,39.6,-72
a43.2x-72,43.2,-72
a46.8x-72,46.8,-72
a50.4x-72,50.4,-72
a54x-72,54,-72
a57.6x-72,57.6,-72
a61.2x-72,61.2,-72
a64.8x-72,64.8,-72
a68.4x-72,68.4,-72
a72x-72,72,-72
a75.6x-72,75.6,-72
a79.2x-72,79.2,-72
a82.8x-72,82.8,-72
a86.4x-72,86.4,-72
a90x-72,90,-72
a93.6x-72,93.6,-72
a97.2x-72,97.2,-72
a100.8x-72,100.8,-72
a104.4x-72,104.4,-72
a108x-72,108,-72
a111.6x-72,111.6,-72
a115.2x-72,115.2,-72
a118.8x-72,118.8,-72
a122.4x-72,122.4,-72
a126x-72,126,-72
a129.6x-72,129.6,-72
a133.2x-72,133.2,-72
a136.8x-72,136.8,-72
a140.4x-72,140.4,-72
a144x-72,144,-72
a147.6x-72,147.6,-72
a151.2x-72,151.2,-72
a154.8x-72,154.8,-72
a158.4x-72,158.4,-72
a162x-72,162,-72
a165.6x-72,165.6,-72
a169.2x-72,169.2,-72
a172.8x-72,172.8,-72
a176.4x-72,176.4,-72
a-180x-68.4,-180,-68.4
a-176.4x-68.4,-176.4,-68.4
a-172.8x-68.4,-172.8,-68.4
a-169.2x-68.4,-169.2,-68.4
a-165.6x-68.4,-165.6,-68.4
a-162x-68.4,-162,-68.4
a-158.4x-68.4,-158.4,-68.4
a-154.8x-68.4,-154.8,-68.4
a-151.2x-68.4,-151.2,-68.4
a-147.6x-68.4,-147.6,-68.4
a-144x-68.4,-144,-68.4
a-140.4x-68.4,-140.4,-68.4
a-136.8x-68.4,-136.8,-68.4
a-133.2x-68.4,-133.2,-68.4
a-129.6x-68.4,-129.6,-68.4
a-126x-68.4,-126,-68.4
a-122.4x-68.4,-122.4,-68.4
a-118.8x-68.4,-118.8,-68.4
a-115.2x-68.4,-115.2,-68.4
a-111.6x-68.4,-111.6,-68.4
a-108x-68.4,-108,-68.4
a-104.4x-68.4,-104.4,-68.4
a-100.8x-68.4,-100.8,-68.4
a-97.2x-68.4,-97.2,-68.4
a-93.6x-68.4,-93.6,-68.4
a-90x-68.4,-90,-68.4
a-86.4x-68.4,-86.4,-68.4
a-82.8x-68.4,-82.8,-68.4
a-79.2x-68.4,-79.2,-68.4
a-75.6x-68.4,-75.6,-68.4
a-72x-68.4,-72,-68.4
a-68.4x-68.4,-68.4,-68.4
a-64.8x-68.4,-64.8,-68.4
a-61.2x-68.4,-61.2,-68.4
a-57.6x-68.4,-57.6,-68.4
a-54x-68.4,-54,-68.4
a-50.4x-68.4,-50.4,-68.4
a-46.8x-68.4,-46.8,-68.4
a-43.2x-68.4,-43.2,-68.4
a-39.6x-68.4,-39.6,-68.4
a-36x-68.4,-36,-68.4
a-32.4x-68.4,-32.4,-68.4
a-28.8x-68.4,-28.8,-68.4
a-25.2x-68.4,-25.2,-68.4
a-21.6x-68.4,-21.6,-68.4
a-18x-68.4,-18,-68.4
a-14.4x-68.4,-14.4,-68.4
a-10.8x-68.4,-10.8,-68.4
a-7.2x-68.4,-7.2,-68.4
a-3.6x-68.4,-3.6,-68.4
a0x-68.4,0,-68.4
a3.6x-68.4,3.6,-68.4
a7.2x-68.4,7.2,-68.4
a10.8x-68.4,10.8,-68.4
a14.4x-68.4,14.4,-68.4
a18x-68.4,18,-68.4
a21.6x-68.4,21.6,-68.4
a25.2x-68.4,25.2,-68.4
a28.8x-68.4,28.8,-68.4
a32.4x-68.4,32.4,-68.4
a36x-68.4,36,-68.4
a39.6x-68.4,39.6,-68.4
a43.2x-68.4,43.2,-68.4
a46.8x-68.4,46.8,-68.4
a50.4x-68.4,50.4,-68.4
a54x-68.4,54,-68.4
a57.6x-68.4,57.6,-68.4
a61.2x-68.4,61.2,-68.4
a64.8x-68.4,64.8,-68.4
a68.4x-68.4,68.4,-68.4
a72x-68.4,72,-68.4
a75.6x-68.4,75.6,-68.4
a79.2x-68.4,79.2,-68.4
a82.8x-68.4,82.8,-68.4
a86.4x-68.4,86.4,-68.4
a90x-68.4,90,-68.4
a93.6x-68.4,93.6,-68.4
a97.2x-68.4,97.2,-68.4
a100.8x-68.4,100.8,-68.4
a104.4x-68.4,104.4,-68.4
a108x-68.4,108,-68.4
a111.6x-68.4,111.6,-68.4
a115.2x-68.4,115.2,-68.4
a118.8x-68.4,118.8,-68.4
a122.4x-68.4,122.4,-68.4
a126x-68.4,126,-68.4
a129.6x-68.4,129.6,-68.4
a133.2x-68.4,133.2,-68.4
a136.8x-68.4,136.8,-68.4
a140.4x-68.4,140.4,-68.4
a144x-68.4,144,-68.4
a147.6x-68.4,147.6,-68.4
a151.2x-68.4,151.2,-68.4
a154.8x-68.4,154.8,-68.4
a158.4x-68.4,158.4,-68.4
a162x-68.4,162,-68.4
a165.6x-68.4,165.6,-68.4
a169.2x-68.4,169.2,-68.4
a172.8x-68.4,172.8,-68.4
a176.4x-68.4,176.4,-68.4
a-180x-64.8,-180,-64.8
a-176.4x-64.8,-176.4,-64.8
a-172.8x-64.8,-172.8,-64.8
a-169.2x-64.8,-169.2,-64.8
a-165.6x-64.8,-165.6,-64.8
a-162x-64.8,-162,-64.8
a-158.4x-64.8,-158.4,-64.8
a-154.8x-64.8,-154.8,-64.8
a-151.2x-64.8,-151.2,-64.8
a-147.6x-64.8,-147.6,-64.8
a-144x-64.8,-144,-64.8
a-140.4x-64.8,-140.4,-64.8
a-136.8x-64.8,-136.8,-64.8
a-133.2x-64.8,-133.2,-64.8
a-129.6x-64.8,-129.6,-64.8
a-126x-64.8,-126,-64.8
a-122.4x-64.8,-122.4,-64.8
a-118.8x-64.8,-118.8,-64.8
a-115.2x-64.8,-115.2,-64.8
a-111.6x-64.8,-111.6,-64.8
a-108x-64.8,-108,-64.8
a-104.4x-64.8,-104.4,-64.8
a-100.8x-64.8,-100.8,-64.8
a-97.2x-64.8,-97.2,-64.8
a-93.6x-64.8,-93.6,-64.8
a-90x-64.8,-90,-64.8
a-86.4x-64.8,-86.4,-64.8
a-82.8x-64.8,-82.8,-64.8
a-79.2x-64.8,-79.2,-64.8
a-75.6x-64.8,-75.6,-64.8
a-72x-64.8,-72,-64.8
a-68.4x-64.8,-68.4,-64.8
a-64.8x-64.8,-64.8,-64.8
a-61.2x-64.8,-61.2,-64.8
a-57.6x-64.8,-57.6,-64.8
a-54x-64.8,-54,-64.8
a-50.4x-64.8,-50.4,-64.8
a-46.8x-64.8,-46.8,-64.8
a-43.2x-64.8,-43.2,-64.8
a-39.6x-64.8,-39.6,-64.8
a-36x-64.8,-36,-64.8
a-32.4x-64.8,-32.4,-64.8
a-28.8x-64.8,-28.8,-64.8
a-25.2x-64.8,-25.2,-64.8
a-21.6x-64.8,-21.6,-64.8
a-18x-64.8,-18,-64.8
a-14.4x-64.8,-14.4,-64.8
a-10.8x-64.8,-10.8,-64.8
a-7.2x-64.8,-7.2,-64.8
a-3.6x-64.8,-3.6,-64.8
a0x-64.8,0,-64.8
a3.6x-64.8,3.6,-64.8
a7.2x-64.8,7.2,-64.8
a10.8x-64.8,10.8,-64.8
a14.4x-64.8,14.4,-64.8
a18x-64.8,18,-64.8
a21.6x-64.8,21.6,-64.8
a25.2x-64.8,25.2,-64.8
a28.8x-64.8,28.8,-64.8
a32.4x-64.8,32.4,-64.8
a36x-64.8,36,-64.8
a39.6x-64.8,39.6,-64.8
a43.2x-64.8,43.2,-64.8
a46.8x-64.8,46.8,-64.8
a50.4x-64.8,50.4,-64.8
a54x-64.8,54,-64.8
a57.6x-64.8,57.6,-64.8
a61.2x-64.8,61.2,-64.8
a64.8x-64.8,64.8,-64.8
a68.4x-64.8,68.4,-64.8
a72x-64.8,72,-64.8
a75.6x-64.8,75.6,-64.8
a79.2x-64.8,79.2,-64.8
a82.8x-64.8,82.8,-64.8
a86.4x-64.8,86.4,-64.8
a90x-64.8,90,-64.8
a93.6x-64.8,93.6,-64.8
a97.2x-64.8,97.2,-64.8
a100.8x-64.8,100.8,-64.8
a104.4x-64.8,104.4,-64.8
a108x-64.8,108,-64.8
a111.6x-64.8,111.6,-64.8
a115.2x-64.8,115.2,-64.8
a118.8x-64.8,118.8,-64.8
a122.4x-64.8,122.4,-64.8
a126x-64.8,126,-64.8
a129.6x-64.8,129.6,-64.8
a133.2x-64.8,133.2,-64.8
a136.8x-64.8,136.8,-64.8
a140.4x-64.8,140.4,-64.8
a144x-64.8,144,-64.8
a147.6x-64.8,147.6,-64.8
a151.2x-64.8,151.2,-64.8
a154.8x-64.8,154.8,-64.8
a158.4x-64.8,158.4,-64.8
a162x-64.8,162,-64.8
a165.6x-64.8,165.6,-64.8
a169.2x-64.8,169.2,-64.8
a172.8x-64.8,172.8,-64.8
a176.4x-64.8,176.4,-64.8
a-180x-61.2,-180,-61.2
a-176.4x-61.2,-176.4,-61.2
a-172.8x-61.2,-172.8,-61.2
a-169.2x-61.2,-169.2,-61.2
a-165.6x-61.2,-165.6,-61.2
a-162x-61.2,-162,-61.2
a-158.4x-61.2,-158.4,-61.2
a-154.8x-61.2,-154.8,-61.2
a-151.2x-61.2,-151.2,-61.2
a-147.6x-61.2,-147.6,-61.2
a-144x-61.2,-144,-61.2
a-140.4x-61.2,-140.4,-61.2
a-136.8x-61.2,-136.8,-61.2
a-133.2x-61.2,-133.2,-61.2
a-129.6x-61.2,-129.6,-61.2
a-126x-61.2,-126,-61.2
a-122.4x-61.2,-122.4,-61.2
a-118.8x-61.2,-118.8,-61.2
a-115.2x-61.2,-115.2,-61.2
a-111.6x-61.2,-111.6,-61.2
a-108x-61.2,-108,-61.2
a-104.4x-61.2,-104.4,-61.2
a-100.8x-61.2,-100.8,-61.2
a-97.2x-61.2,-97.2,-61.2
a-93.6x-61.2,-93.6,-61.2
